FileName,IsNativeEnglish,NumberCharacters,NumberWords,NumberSentences,NumberSyllables,ASW,ASL,FRES,FKGL
.\Data\english (11249).txt,1,234,38,12,35,0.921052632,3.166666667,125.6997807,-3.486578947
.\Data\english (6344).txt,1,344,57,3,73,1.280701754,19,79.20263158,6.932280702
.\Data\english (1639).txt,1,236,33,2,45,1.363636364,16.5,74.72386364,6.935909091
.\Data\english (10570).txt,1,271,52,1,59,1.134615385,52,58.06653846,18.07846154
.\Data\english (26773).txt,1,224,36,1,39,1.083333333,36,78.645,11.23333333
.\Data\english (29224).txt,1,299,48,3,56,1.166666667,16,91.895,4.416666667
.\Data\Korea  (3471).txt,0,638,104,9,95,0.913461538,11.55555556,117.827265,-0.304487179
.\Data\Korea  (5726).txt,0,374,62,6,63,1.016129032,10.33333333,110.3821505,0.430322581
.\Data\english (24241).txt,1,1008,172,6,200,1.162790698,28.66666667,79.36624031,9.310930233
.\Data\english (25412).txt,1,457,79,3,100,1.265822785,26.33333333,73.01805907,9.616708861
.\Data\english (167).txt,1,444,68,5,72,1.058823529,13.6,103.4545294,2.208117647
.\Data\english (25719).txt,1,376,61,2,98,1.606557377,30.5,39.9627459,15.26237705
.\Data\Korea  (9435).txt,0,659,109,16,89,0.816513761,6.8125,130.8432483,-3.298262615
.\Data\english (12036).txt,1,201,34,1,46,1.352941176,34,57.86617647,13.63470588
.\Data\english (13657).txt,1,216,34,3,43,1.264705882,11.33333333,88.33754902,3.753529412
.\Data\english (18812).txt,1,462,82,5,97,1.182926829,16.4,90.11339024,4.764536585
.\Data\Korea  (5984).txt,0,272,51,3,50,0.980392157,17,106.6388235,2.608627451
.\Data\english (4118).txt,1,488,70,5,96,1.371428571,14,76.60214286,6.052857143
.\Data\Korea  (7557).txt,0,232,45,5,42,0.933333333,9,118.74,-1.066666667
.\Data\english (1794).txt,1,514,88,4,123,1.397727273,22,66.25727273,9.483181818
.\Data\english (25081).txt,1,877,158,9,163,1.03164557,17.55555556,101.7388959,3.430084388
.\Data\english (31774).txt,1,536,82,4,89,1.085365854,20.5,94.20554878,5.212317073
.\Data\Korea  (15).txt,0,329,58,8,58,1,7.25,114.87625,-0.9625
.\Data\english (8633).txt,1,280,56,1,63,1.125,56,54.82,19.525
.\Data\Korea  (5312).txt,0,479,92,12,96,1.043478261,7.666666667,110.7750725,-0.286956522
.\Data\Korea  (2532).txt,0,556,100,10,98,0.98,10,113.777,-0.126
.\Data\english (17428).txt,1,722,138,10,139,1.007246377,13.8,107.6149565,1.677507246
.\Data\english (20818).txt,1,274,50,4,63,1.26,12.5,87.5515,4.153
.\Data\english (26851).txt,1,277,50,2,59,1.18,25,81.632,8.084
.\Data\Korea  (4356).txt,0,557,106,12,101,0.952830189,8.833333333,117.2597327,-0.901603774
.\Data\english (19775).txt,1,783,155,8,132,0.851612903,19.375,115.1229234,2.015282258
.\Data\english (33289).txt,1,458,67,3,88,1.313432836,22.33333333,73.05024876,8.618507463
.\Data\english (26323).txt,1,947,171,16,174,1.01754386,10.6875,109.902977,0.585142544
.\Data\english (27388).txt,1,424,76,6,76,1,12.66666667,109.3783333,1.15
.\Data\english (3380).txt,1,465,87,7,76,0.873563218,12.42857143,120.3165517,-0.434811166
.\Data\Korea  (216).txt,0,690,120,9,139,1.158333333,13.33333333,95.30666667,3.278333333
.\Data\Korea  (3255).txt,0,702,109,9,139,1.275229358,12.11111111,86.65781855,4.181039755
.\Data\english (4887).txt,1,631,93,2,117,1.258064516,46.5,53.20524194,17.39016129
.\Data\english (16007).txt,1,582,90,5,111,1.233333333,18,84.225,5.983333333
.\Data\english (3189).txt,1,217,35,1,51,1.457142857,35,48.03571429,15.25428571
.\Data\Korea  (4163).txt,0,527,103,12,100,0.970873786,8.583333333,115.9869943,-0.78618932
.\Data\english (28005).txt,1,269,46,2,49,1.065217391,23,93.3726087,5.949565217
.\Data\Korea  (4966).txt,0,579,112,11,87,0.776785714,10.18181818,130.7843831,-2.453019481
.\Data\Korea  (2515).txt,0,862,131,10,182,1.389312977,13.1,76.00262214,5.91289313
.\Data\english (29791).txt,1,340,57,4,71,1.245614035,14.25,86.99230263,4.665745614
.\Data\english (20306).txt,1,312,53,3,57,1.075471698,17.66666667,97.91842767,3.990566038
.\Data\english (18167).txt,1,1401,250,12,284,1.136,20.83333333,89.58356667,5.9398
.\Data\english (15768).txt,1,572,101,8,88,0.871287129,12.625,120.3097339,-0.385061881
.\Data\Korea  (9122).txt,0,611,100,6,128,1.28,16.66666667,81.63033333,6.014
.\Data\english (33068).txt,1,276,40,1,38,0.95,40,85.865,11.22
.\Data\english (4786).txt,1,278,38,1,56,1.473684211,38,43.59131579,16.61947368
.\Data\english (19131).txt,1,719,137,7,134,0.97810219,19.57142857,104.2225547,3.584462982
.\Data\english (23014).txt,1,522,98,4,111,1.132653061,24.5,86.14505102,7.330306122
.\Data\english (30804).txt,1,202,32,3,37,1.15625,10.66666667,98.18958333,2.21375
.\Data\Korea  (466).txt,0,623,114,11,90,0.789473684,10.36363636,129.5264354,-2.232392344
.\Data\english (17972).txt,1,775,145,12,151,1.04137931,12.08333333,106.469727,1.410775862
.\Data\english (26734).txt,1,508,91,4,111,1.21978022,22.75,80.55034341,7.675906593
.\Data\english (5298).txt,1,803,138,4,177,1.282608696,34.5,63.30880435,12.99978261
.\Data\english (7278).txt,1,212,34,1,43,1.264705882,34,65.33088235,12.59352941
.\Data\english (15824).txt,1,340,54,2,52,0.962962963,27,97.96333333,6.302962963
.\Data\english (19388).txt,1,594,106,8,124,1.169811321,13.25,94.42021226,3.381273585
.\Data\english (1173).txt,1,331,45,2,82,1.822222222,22.5,29.8375,14.68722222
.\Data\english (5916).txt,1,240,40,2,54,1.35,20,72.325,8.14
.\Data\english (13628).txt,1,295,57,3,63,1.105263158,19,94.04473684,4.862105263
.\Data\english (13200).txt,1,538,92,2,92,1,46,75.545,14.15
.\Data\Korea  (5647).txt,0,614,109,14,102,0.935779817,7.785714286,119.7655275,-1.511369594
.\Data\english (5731).txt,1,522,78,5,92,1.179487179,15.6,91.21638462,4.411948718
.\Data\Korea  (6121).txt,0,484,95,6,99,1.042105263,15.83333333,102.6020614,2.881842105
.\Data\Korea  (6593).txt,0,630,123,9,117,0.951219512,13.66666667,112.4901626,0.964390244
.\Data\english (33001).txt,1,235,44,6,35,0.795454545,7.333333333,132.0962121,-3.343636364
.\Data\Korea  (8307).txt,0,546,104,9,94,0.903846154,11.55555556,118.6407265,-0.417948718
.\Data\english (29793).txt,1,413,62,7,63,1.016129032,8.857142857,111.8804839,-0.145391705
.\Data\english (14758).txt,1,549,91,3,115,1.263736264,30.33333333,69.13457875,11.15208791
.\Data\Korea  (4824).txt,0,716,123,5,152,1.235772358,24.6,77.31965854,8.586113821
.\Data\english (26983).txt,1,362,74,4,76,1.027027027,18.5,101.1710135,3.743918919
.\Data\english (34928).txt,1,564,104,9,102,0.980769231,11.55555556,112.1330342,0.48974359
.\Data\english (8525).txt,1,651,101,4,130,1.287128713,25.25,72.31516089,9.445618812
.\Data\english (21761).txt,1,207,35,3,41,1.171428571,11.66666667,95.89047619,2.782857143
.\Data\english (26769).txt,1,328,56,2,72,1.285714286,28,69.64357143,10.50142857
.\Data\english (20503).txt,1,821,151,6,159,1.052980132,25.16666667,92.20871413,6.650165563
.\Data\english (18420).txt,1,291,58,3,62,1.068965517,19.33333333,96.77718391,4.563793103
.\Data\english (11090).txt,1,356,59,4,63,1.06779661,14.75,101.5281568,2.7625
.\Data\english (3694).txt,1,492,79,4,112,1.417721519,19.75,66.84950949,8.841613924
.\Data\Korea  (751).txt,0,697,102,16,122,1.196078431,6.375,99.17613971,1.00997549
.\Data\english (3545).txt,1,214,29,1,36,1.24137931,29,72.37931034,10.36827586
.\Data\english (21516).txt,1,648,125,8,127,1.016,15.625,105.022025,2.49255
.\Data\english (7745).txt,1,247,43,1,60,1.395348837,43,45.14348837,17.64511628
.\Data\english (33799).txt,1,352,65,4,67,1.030769231,16.25,103.1381731,2.910576923
.\Data\english (15008).txt,1,352,63,6,66,1.047619048,10.5,107.5489286,0.866904762
.\Data\english (3734).txt,1,533,105,5,112,1.066666667,21,95.28,5.186666667
.\Data\english (1749).txt,1,228,38,3,44,1.157894737,12.66666667,96.0204386,3.013157895
.\Data\english (9728).txt,1,381,73,5,77,1.054794521,14.6,102.7803836,2.550575342
.\Data\english (16753).txt,1,297,44,2,49,1.113636364,22,90.29136364,6.130909091
.\Data\english (26421).txt,1,238,42,4,47,1.119047619,10.5,101.5060714,1.709761905
.\Data\Korea  (9833).txt,0,498,83,9,91,1.096385542,9.222222222,104.7202276,0.944016064
.\Data\english (15225).txt,1,449,69,3,76,1.101449275,23,90.3073913,6.377101449
.\Data\english (21122).txt,1,653,126,7,136,1.079365079,18,97.25071429,4.166507937
.\Data\english (28137).txt,1,901,167,9,185,1.107784431,18.55555556,94.28254824,4.718522954
.\Data\english (31239).txt,1,374,64,5,79,1.234375,12.8,89.414875,3.967625
.\Data\english (31920).txt,1,643,109,4,120,1.100917431,27.25,86.03863532,8.028325688
.\Data\english (8825).txt,1,667,106,9,136,1.283018868,11.77777778,86.33715933,4.142955975
.\Data\english (33762).txt,1,418,67,6,78,1.164179104,11.16666667,97.01128109,2.502313433
.\Data\english (32025).txt,1,262,42,2,52,1.238095238,21,80.77714286,7.20952381
.\Data\english (19583).txt,1,550,96,2,113,1.177083333,48,58.53375,17.01958333
.\Data\english (15960).txt,1,378,53,4,79,1.490566038,13.25,67.28436321,7.166179245
.\Data\english (30071).txt,1,221,31,2,46,1.483870968,15.5,65.56701613,7.964677419
.\Data\Korea  (666).txt,0,653,109,9,107,0.981651376,12.11111111,111.4945158,0.716819572
.\Data\english (11012).txt,1,203,22,1,26,1.181818182,22,84.52318182,6.935454545
.\Data\english (17734).txt,1,441,84,12,65,0.773809524,7,134.2657143,-3.729047619
.\Data\english (25467).txt,1,208,32,1,48,1.5,32,47.455,14.59
.\Data\Korea  (8979).txt,0,641,122,8,109,0.893442623,15.25,115.7710041,0.900122951
.\Data\english (14670).txt,1,1241,235,22,221,0.940425532,10.68181818,116.4329545,-0.327069632
.\Data\english (34499).txt,1,1163,213,10,245,1.150234742,21.3,87.90564085,6.289769953
.\Data\english (21135).txt,1,488,88,5,95,1.079545455,17.6,97.64145455,4.012636364
.\Data\english (16721).txt,1,349,60,3,81,1.35,20,72.325,8.14
.\Data\english (25695).txt,1,441,79,7,92,1.164556962,11.28571429,96.85848101,2.553200723
.\Data\Korea  (3668).txt,0,606,112,11,123,1.098214286,10.18181818,103.591526,1.339837662
.\Data\english (25537).txt,1,420,67,4,97,1.447761194,16.75,67.35315299,8.02608209
.\Data\english (1157).txt,1,530,80,2,121,1.5125,40,38.2775,17.8575
.\Data\english (25403).txt,1,3882,658,16,829,1.259878419,41.125,58.50741071,15.31531535
.\Data\english (14785).txt,1,390,57,4,58,1.01754386,14.25,106.2870395,1.974517544
.\Data\Korea  (3909).txt,0,601,109,9,95,0.871559633,12.11111111,120.8082773,-0.582262997
.\Data\english (15253).txt,1,609,94,4,116,1.234042553,23.5,78.5825,8.136702128
.\Data\english (26829).txt,1,277,46,4,57,1.239130435,11.5,90.33206522,3.51673913
.\Data\english (1356).txt,1,473,65,2,103,1.584615385,32.5,39.78903846,15.78346154
.\Data\english (22790).txt,1,823,127,3,152,1.196850394,42.33333333,62.61312336,15.04283465
.\Data\english (25783).txt,1,266,40,2,48,1.2,20,85.015,6.37
.\Data\Korea  (1281).txt,0,234,44,3,45,1.022727273,14.66666667,105.4256061,2.198181818
.\Data\english (18593).txt,1,256,47,3,49,1.042553191,15.66666667,102.7333333,2.82212766
.\Data\english (2912).txt,1,872,129,5,184,1.426356589,25.8,59.97823256,11.30300775
.\Data\english (1445).txt,1,437,66,3,104,1.575757576,22,51.19590909,11.58393939
.\Data\english (14192).txt,1,571,103,7,99,0.961165049,14.71428571,110.5854369,1.490319001
.\Data\english (29038).txt,1,606,87,4,115,1.32183908,21.75,72.93116379,8.490201149
.\Data\english (13927).txt,1,626,90,4,115,1.277777778,22.5,75.8975,8.262777778
.\Data\english (21729).txt,1,922,168,10,169,1.005952381,16.8,104.6794286,2.832238095
.\Data\english (17461).txt,1,573,116,5,128,1.103448276,23.2,89.93527586,6.478689655
.\Data\english (12155).txt,1,293,49,2,64,1.306122449,24.5,71.46954082,9.377244898
.\Data\Korea  (8230).txt,0,456,77,9,83,1.077922078,8.555555556,106.9589033,0.466147186
.\Data\english (14412).txt,1,791,137,9,136,0.99270073,15.22222222,107.4019627,2.06053528
.\Data\Korea  (6269).txt,0,434,76,7,72,0.947368421,10.85714286,115.6676316,-0.176766917
.\Data\Korea  (5104).txt,0,364,56,6,80,1.428571429,9.333333333,76.50452381,4.907142857
.\Data\english (18857).txt,1,970,171,7,189,1.105263158,24.42857143,88.53473684,6.97924812
.\Data\english (5674).txt,1,273,38,3,46,1.210526316,12.66666667,91.56780702,3.634210526
.\Data\english (31375).txt,1,345,57,5,60,1.052631579,11.4,106.2113684,1.277052632
.\Data\english (18628).txt,1,280,52,3,64,1.230769231,17.33333333,85.11858974,5.693076923
.\Data\english (12831).txt,1,437,71,2,87,1.225352113,35.5,67.13771127,12.71415493
.\Data\english (20699).txt,1,514,88,6,93,1.056818182,14.66666667,102.5415152,2.600454545
.\Data\english (25391).txt,1,519,81,1,103,1.271604938,81,17.04222222,31.00493827
.\Data\english (22056).txt,1,331,67,4,68,1.014925373,16.75,103.9710634,2.918619403
.\Data\english (12940).txt,1,430,66,4,77,1.166666667,16.5,91.3875,4.611666667
.\Data\english (31112).txt,1,313,56,3,66,1.178571429,18.66666667,88.18119048,5.597142857
.\Data\english (27958).txt,1,666,104,5,134,1.288461538,20.8,76.71915385,7.725846154
.\Data\english (11113).txt,1,380,59,3,64,1.084745763,19.66666667,95.10384181,4.88
.\Data\english (7126).txt,1,741,128,6,151,1.1796875,21.33333333,85.38010417,6.6503125
.\Data\english (4341).txt,1,630,121,10,106,0.876033058,12.1,120.4411033,-0.533809917
.\Data\english (13146).txt,1,208,32,1,45,1.40625,32,55.38625,13.48375
.\Data\english (31051).txt,1,570,101,5,101,1,20.2,101.732,4.088
.\Data\english (11690).txt,1,311,45,3,46,1.022222222,15,105.13,2.322222222
.\Data\english (3367).txt,1,723,139,13,139,1,10.69230769,111.3823077,0.38
.\Data\Korea  (2772).txt,0,805,128,16,123,0.9609375,8,117.4196875,-1.1309375
.\Data\english (22038).txt,1,1122,219,12,236,1.077625571,18.25,97.14412671,4.243481735
.\Data\english (411).txt,1,1463,200,10,299,1.495,20,60.058,9.851
.\Data\english (21720).txt,1,477,87,5,95,1.091954023,17.4,96.79468966,4.081057471
.\Data\english (10331).txt,1,436,88,4,94,1.068181818,22,94.13681818,5.594545455
.\Data\english (27276).txt,1,215,35,4,45,1.285714286,8.75,89.18232143,2.993928571
.\Data\english (2142).txt,1,222,41,2,52,1.268292683,20.5,78.72993902,7.370853659
.\Data\english (16574).txt,1,369,63,6,60,0.952380952,10.5,115.6060714,-0.256904762
.\Data\english (885).txt,1,462,74,2,96,1.297297297,37,59.52864865,14.14810811
.\Data\english (3041).txt,1,776,144,19,148,1.027777778,7.578947368,112.1923684,-0.506432749
.\Data\Korea  (7073).txt,0,592,97,12,92,0.948453608,8.083333333,118.3912414,-1.245747423
.\Data\english (12782).txt,1,276,46,3,49,1.065217391,15.33333333,101.1542754,2.959565217
.\Data\english (27948).txt,1,206,30,2,46,1.533333333,15,61.89,8.353333333
.\Data\english (2830).txt,1,250,36,1,49,1.361111111,36,55.145,14.51111111
.\Data\english (22872).txt,1,475,83,6,81,0.975903614,13.83333333,110.2327209,1.320662651
.\Data\Korea  (4406).txt,0,411,72,9,77,1.069444444,8,108.24,0.149444444
.\Data\english (4773).txt,1,264,39,3,53,1.358974359,13,78.67076923,5.515897436
.\Data\Korea  (5198).txt,0,337,64,6,67,1.046875,10.66666667,107.4427083,0.923125
.\Data\english (21545).txt,1,371,69,3,62,0.898550725,23,107.4726087,3.982898551
.\Data\Korea  (632).txt,0,545,100,9,119,1.19,11.11111111,94.88322222,2.785333333
.\Data\english (33602).txt,1,412,71,4,73,1.028169014,17.75,101.8356514,3.464894366
.\Data\english (13673).txt,1,356,72,2,81,1.125,36,75.12,11.725
.\Data\english (21124).txt,1,454,81,4,93,1.148148148,20.25,89.14791667,5.855648148
.\Data\english (19704).txt,1,442,90,9,72,0.8,10,129.005,-2.25
.\Data\english (8905).txt,1,318,53,2,52,0.981132075,26.5,96.93372642,6.322358491
.\Data\english (10158).txt,1,567,115,6,107,0.930434783,19.16666667,108.6660507,2.864130435
.\Data\english (20937).txt,1,860,153,5,166,1.08496732,30.6,83.98776471,9.146614379
.\Data\Korea  (8584).txt,0,710,142,17,130,0.915492958,8.352941176,120.9060605,-1.52953604
.\Data\english (16216).txt,1,311,53,4,66,1.245283019,13.25,88.0353066,4.271839623
.\Data\english (28546).txt,1,388,69,2,85,1.231884058,34.5,67.6001087,12.40123188
.\Data\english (30803).txt,1,260,40,3,48,1.2,13.33333333,91.78166667,3.77
.\Data\english (34092).txt,1,868,144,5,180,1.25,28.8,71.853,10.392
.\Data\english (21476).txt,1,341,57,6,51,0.894736842,9.5,121.4977632,-1.327105263
.\Data\english (3592).txt,1,241,42,2,44,1.047619048,21,96.89142857,4.961904762
.\Data\english (8341).txt,1,945,147,5,197,1.340136054,29.4,63.6184898,11.68960544
.\Data\Korea  (4822).txt,0,673,111,5,132,1.189189189,22.2,83.69659459,7.100432432
.\Data\english (34173).txt,1,587,93,5,117,1.258064516,18.6,81.52374194,6.50916129
.\Data\english (681).txt,1,225,33,1,48,1.454545455,33,50.28545455,14.44363636
.\Data\english (15702).txt,1,422,68,4,84,1.235294118,17,85.07411765,5.616470588
.\Data\english (15900).txt,1,498,77,5,105,1.363636364,15.4,75.84036364,6.506909091
.\Data\english (31859).txt,1,898,151,8,202,1.337748344,18.875,74.50336507,7.556680464
.\Data\Korea  (373).txt,0,515,92,7,85,0.923913043,13.14285714,115.3319565,0.437888199
.\Data\Korea  (9693).txt,0,544,99,11,100,1.01010101,9,112.2454545,-0.160808081
.\Data\Korea  (9430).txt,0,582,111,15,96,0.864864865,7.4,126.1564324,-2.498594595
.\Data\english (27721).txt,1,244,42,3,52,1.238095238,14,87.88214286,4.47952381
.\Data\english (17386).txt,1,557,102,4,102,1,25.5,96.3525,6.155
.\Data\english (19433).txt,1,688,134,10,117,0.873134328,13.4,119.3668358,-0.061014925
.\Data\english (17095).txt,1,543,81,4,117,1.444444444,20.25,64.08125,9.351944444
.\Data\english (8226).txt,1,352,52,3,64,1.230769231,17.33333333,85.11858974,5.693076923
.\Data\english (22605).txt,1,477,80,5,98,1.225,16,86.96,5.105
.\Data\Korea  (5806).txt,0,281,55,4,52,0.945454545,13.75,112.8932955,0.928863636
.\Data\english (31434).txt,1,311,48,2,58,1.208333333,24,80.25,8.028333333
.\Data\Korea  (7760).txt,0,452,73,9,75,1.02739726,8.111111111,111.684414,-0.303378995
.\Data\english (23178).txt,1,424,68,4,67,0.985294118,17,106.2241176,2.666470588
.\Data\english (9180).txt,1,683,103,3,134,1.300970874,34.33333333,61.92453074,13.15145631
.\Data\english (15246).txt,1,227,41,2,43,1.048780488,20.5,97.30067073,4.780609756
.\Data\Korea  (96).txt,0,855,158,13,171,1.082278481,12.15384615,102.9380867,1.920886076
.\Data\english (16319).txt,1,287,48,2,48,1,24,97.875,5.57
.\Data\english (20205).txt,1,635,113,7,113,1,16.14285714,105.85,2.505714286
.\Data\english (4052).txt,1,289,49,3,60,1.224489796,16.33333333,86.66482993,5.228979592
.\Data\Korea  (1682).txt,0,604,107,13,95,0.887850467,8.230769231,123.3686197,-1.903364486
.\Data\english (29197).txt,1,415,70,2,91,1.3,35,61.33,13.4
.\Data\english (12876).txt,1,329,63,3,61,0.968253968,21,103.6057143,4.025396825
.\Data\english (6582).txt,1,523,84,3,112,1.333333333,28,65.615,11.06333333
.\Data\Korea  (4967).txt,0,571,102,9,99,0.970588235,11.33333333,113.219902,0.282941176
.\Data\english (24789).txt,1,268,44,2,61,1.386363636,22,67.21863636,9.349090909
.\Data\Korea  (557).txt,0,315,59,5,62,1.050847458,11.8,105.9563051,1.412
.\Data\english (7654).txt,1,1000,165,6,220,1.333333333,27.5,66.1225,10.86833333
.\Data\Korea  (7967).txt,0,640,113,11,122,1.079646018,10.27272727,105.0701287,1.156186645
.\Data\english (2982).txt,1,215,36,2,39,1.083333333,18,96.915,4.213333333
.\Data\english (15470).txt,1,368,56,3,80,1.428571429,18.66666667,67.03119048,8.547142857
.\Data\Korea  (3506).txt,0,636,112,11,109,0.973214286,10.18181818,114.166526,-0.135162338
.\Data\english (28442).txt,1,672,103,3,126,1.223300971,34.33333333,68.49540453,12.23495146
.\Data\english (14251).txt,1,224,29,1,30,1.034482759,29,89.88275862,7.926896552
.\Data\english (2448).txt,1,323,59,3,64,1.084745763,19.66666667,95.10384181,4.88
.\Data\english (25334).txt,1,503,85,1,108,1.270588235,85,13.06823529,32.55294118
.\Data\english (27018).txt,1,530,105,5,116,1.104761905,21,92.05714286,5.636190476
.\Data\Korea  (779).txt,0,629,114,11,117,1.026315789,10.36363636,109.4895933,0.562344498
.\Data\english (738).txt,1,763,122,3,154,1.262295082,40.66666667,58.7681694,15.16508197
.\Data\Korea  (2303).txt,0,405,67,6,61,0.910447761,11.16666667,118.4769527,-0.491716418
.\Data\english (18977).txt,1,498,95,8,98,1.031578947,11.875,107.5102961,1.213881579
.\Data\english (20580).txt,1,399,62,2,68,1.096774194,31,82.58290323,9.441935484
